senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,monthly_charges,gender_F,gender_M,internet_service_DSL,internet_service_Fiber optic,internet_service_No,contract_Month-to-month,contract_One year,contract_Two year,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,churn
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3288625994923132,1,0,1,0,0,1,0,0,0,0,0,1,No
0.0,0.0,0.0,0.4659549029553728,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5183278653436213,1,0,1,0,0,1,0,0,0,1,0,0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021550708186991507,1,0,0,0,1,1,0,0,0,0,0,1,No
0.0,0.0,0.0,0.5897975123201569,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5881291086819826,1,0,0,1,0,1,0,0,0,1,0,0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5685150285201619,0,1,0,1,0,1,0,0,0,0,1,0,No
0.0,0.0,0.0,0.09094039579942925,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6496811820750925,0,1,0,1,0,1,0,0,0,0,0,1,No
0.0,0.0,0.0,0.4659549029553728,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7186542646704589,1,0,0,1,0,1,0,0,1,0,0,0,No
0.0,0.0,1.0,0.9367645159985818,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.812749866466072,0,1,0,1,0,1,0,0,0,1,0,0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02101375732047711,0,1,0,0,1,1,0,0,0,0,0,1,Yes
0.0,0.0,0.0,0.187958695105774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11901275252715415,1,0,1,0,0,1,0,0,1,0,0,0,No
0.0,1.0,0.0,0.8147539374979358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016714885995252227,0,1,0,0,1,0,0,1,0,0,1,0,No
0.0,0.0,0.0,0.187958695105774,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.42163521273501636,0,1,1,0,0,1,0,0,1,0,0,0,No
0.0,1.0,1.0,0.2149224348532317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2767004436169452,0,1,1,0,0,1,0,0,0,0,1,0,No
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7322081461200634,0,1,0,1,0,0,0,1,0,1,0,0,No
0.0,1.0,0.0,0.24007987746108356,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.32532993395775894,0,1,1,0,0,1,0,0,1,0,0,0,No
0.0,1.0,1.0,0.9609567291417405,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.8851631649744633,1,0,0,1,0,0,0,1,0,1,0,0,No
1.0,1.0,0.0,0.5240280318728455,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7587892534960627,1,0,0,1,0,1,0,0,0,0,1,0,Yes
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7674765016934301,1,0,0,1,0,0,0,1,0,1,0,0,No
0.0,1.0,1.0,0.6381539641543058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012948547490739315,0,1,0,0,1,0,1,0,1,0,0,0,No
0.0,0.0,0.0,0.0497519637871241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727093282826976,0,1,1,0,0,1,0,0,0,0,1,0,Yes
0.0,1.0,0.0,0.9845657700648542,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5089509973339928,0,1,1,0,0,0,0,1,0,0,0,1,No
0.0,0.0,0.0,0.4956904250574305,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.4822502558935542,1,0,1,0,0,0,1,0,1,0,0,0,No
0.0,0.0,0.0,0.8950307844930321,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8156344478001702,1,0,0,1,0,1,0,0,1,0,0,0,No
0.0,0.0,0.0,0.6723882667231738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022624340404702625,0,1,0,0,1,0,1,0,0,1,0,0,No
0.0,1.0,1.0,0.8240415532150858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018327646290799027,1,0,0,0,1,0,0,1,0,0,0,1,No
0.0,1.0,0.0,0.842324957517367,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6018373482869316,0,1,1,0,0,0,1,0,1,0,0,0,No
0.0,1.0,1.0,0.4659549029553728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156392528613008,1,0,0,0,1,0,1,0,1,0,0,0,No
0.0,1.0,0.0,0.9285636734320705,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8180377971616908,0,1,0,1,0,0,0,1,0,1,0,0,No
0.0,0.0,0.0,0.7157269759830088,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5763650732772732,1,0,0,1,0,1,0,0,0,1,0,0,No
0.0,0.0,0.0,0.661153324059002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009716606581739673,0,1,0,0,1,0,1,0,0,0,0,1,No
0.0,1.0,1.0,0.5511379709649509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6169940308375914,0,1,0,1,0,0,1,0,1,0,0,0,No
1.0,1.0,0.0,0.5642768936191539,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7780863406835223,0,1,0,1,0,1,0,0,0,0,1,0,Yes
0.0,0.0,1.0,0.842324957517367,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.45845123853971254,0,1,1,0,0,0,1,0,0,1,0,0,No
1.0,1.0,0.0,0.6497444828057255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444368823419437,0,1,0,1,0,1,0,0,0,1,0,0,No
1.0,1.0,0.0,0.4504984555118551,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7723002286224866,1,0,0,1,0,1,0,0,0,0,1,0,No
0.0,1.0,0.0,0.7467165703705313,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6866462316853857,0,1,0,1,0,1,0,0,0,1,0,0,No
0.0,1.0,1.0,0.187958695105774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014025108993338142,0,1,0,0,1,1,0,0,0,0,0,1,No
0.0,0.0,1.0,0.8690614787257132,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07006252430679638,0,1,0,0,1,0,0,1,0,0,0,1,No
0.0,0.0,0.0,0.8778000968445132,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.22104059165888723,0,1,1,0,0,1,0,0,0,0,1,0,Yes
0.0,1.0,1.0,0.6497444828057255,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6667191468853931,0,1,0,1,0,1,0,0,0,0,0,1,No
0.0,0.0,0.0,0.2861143725768439,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.18966105050991783,1,0,1,0,0,1,0,0,0,0,1,0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021550708186991507,1,0,0,0,1,1,0,0,0,0,0,1,Yes
0.0,0.0,0.0,0.3471906800900553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060518771674413774,1,0,1,0,0,1,0,0,0,0,1,0,Yes
0.0,0.0,0.0,0.8690614787257132,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8074598684809821,0,1,0,1,0,1,0,0,0,0,1,0,No
0.0,1.0,0.0,0.8602376838401232,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8559550854522621,1,0,0,1,0,1,0,0,0,1,0,0,No
0.0,1.0,1.0,0.6723882667231738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7525114717268628,1,0,1,0,0,0,0,1,0,1,0,0,No
0.0,1.0,0.0,0.7862708497641429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017790151131650722,0,1,0,0,1,0,1,0,1,0,0,0,No
0.0,1.0,1.0,0.32771654054653043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019939584936256027,1,0,0,0,1,1,0,0,0,1,0,0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6803315392718176,1,0,0,1,0,1,0,0,0,0,1,0,Yes
1.0,0.0,0.0,0.5240280318728455,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6321298126026444,0,1,0,1,0,1,0,0,0,0,1,0,No
0.0,0.0,0.0,0.9285636734320705,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8199601708663093,1,0,0,1,0,0,1,0,1,0,0,0,Yes
1.0,0.0,0.0,0.661153324059002,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.22668084435054672,1,0,1,0,0,1,0,0,0,0,1,0,No
0.0,0.0,0.0,0.9609567291417405,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4350862610986424,1,0,1,0,0,0,1,0,0,1,0,0,No
0.0,0.0,0.0,0.537727157297909,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6740134666950411,0,1,0,1,0,1,0,0,0,0,1,0,Yes
0.0,0.0,0.0,0.48100955046764615,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8578722071682789,0,1,0,1,0,1,0,0,0,0,0,1,No
0.0,0.0,0.0,0.3471906800900553,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5074696017119704,1,0,1,0,0,1,0,0,1,0,0,0,No
0.0,1.0,0.0,0.661153324059002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5802878810246657,0,1,0,1,0,1,0,0,0,0,1,0,Yes
1.0,1.0,0.0,0.9923125145751528,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07059203058102737,0,1,0,0,1,0,0,1,1,0,0,0,No
0.0,0.0,0.0,0.5897975123201569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011871611239931912,1,0,0,0,1,1,0,0,0,1,0,0,No
0.0,1.0,0.0,0.9923125145751528,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.32331048695436626,0,1,1,0,0,0,0,1,0,0,1,0,Yes
1.0,1.0,0.0,0.2149224348532317,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7147789923423711,0,1,0,1,0,1,0,0,0,0,1,0,No
1.0,0.0,0.0,0.8778000968445132,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.38014870225928826,1,0,1,0,0,1,0,0,0,0,1,0,No
0.0,1.0,0.0,0.9448958980460651,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5895986916384424,0,1,1,0,0,0,0,1,1,0,0,0,No
0.0,0.0,0.0,0.5642768936191539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022087569139710272,0,1,0,0,1,0,1,0,0,0,0,1,No
0.0,0.0,0.0,0.187958695105774,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773459130416626,0,1,0,1,0,1,0,0,0,0,1,0,Yes
1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9867018130506732,1,0,0,1,0,0,0,1,0,1,0,0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016177115546564924,0,1,0,0,1,1,0,0,0,0,0,1,No
0.0,0.0,0.0,0.30739525379683674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28127433847035543,0,1,1,0,0,1,0,0,0,1,0,0,No
0.0,1.0,1.0,0.7051197889498053,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0742965419805765,0,1,0,0,1,0,0,1,0,0,0,1,No
1.0,0.0,0.0,0.8950307844930321,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7220441267860958,1,0,0,1,0,1,0,0,0,0,1,0,No
0.0,0.0,0.0,0.5511379709649509,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5783266608346685,0,1,1,0,0,0,1,0,1,0,0,0,No
1.0,0.0,0.0,0.0497519637871241,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3293671245992805,0,1,1,0,0,1,0,0,0,0,0,1,No
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4867056760819274,1,0,1,0,0,0,0,1,1,0,0,0,No
0.0,1.0,0.0,0.9448958980460651,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5000591644171577,0,1,1,0,0,0,1,0,0,1,0,0,No
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9252882183413595,0,1,0,1,0,0,0,1,0,1,0,0,No
0.0,0.0,0.0,0.187958695105774,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7046005540529492,0,1,0,1,0,1,0,0,1,0,0,0,No
1.0,0.0,0.0,0.6263734002286339,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016714885995252227,0,1,0,0,1,0,1,0,0,1,0,0,No
0.0,1.0,0.0,0.8147539374979358,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.585189331030954,1,0,1,0,0,0,1,0,1,0,0,0,No
0.0,1.0,0.0,0.9119467666736026,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.45149796120608465,0,1,1,0,0,0,0,1,0,0,0,1,No
0.0,0.0,0.0,0.38395123523189756,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8329291289012937,1,0,0,1,0,1,0,0,0,0,1,0,Yes
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9657819761028446,0,1,0,1,0,0,0,1,1,0,0,0,No
0.0,0.0,0.0,0.2637345902089357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075600789911771105,0,1,0,0,1,1,0,0,0,0,0,1,Yes
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013486874963036022,1,0,0,0,1,1,0,0,0,0,0,1,No
0.0,0.0,0.0,0.32771654054653043,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6910159759407053,1,0,0,1,0,1,0,0,0,0,1,0,No
0.0,0.0,0.0,0.683456556708244,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11010714882368094,1,0,1,0,0,1,0,0,0,1,0,0,Yes
0.0,1.0,1.0,0.9119467666736026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02316102220694094,0,1,0,0,1,0,1,0,0,0,0,1,No
0.0,1.0,1.0,0.43460854976923685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016714885995252227,0,1,0,0,1,0,1,0,1,0,0,0,No
0.0,0.0,1.0,0.48100955046764615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2858450635376478,0,1,1,0,0,1,0,0,0,0,0,1,No
0.0,1.0,1.0,0.9688892512684961,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3941678392433031,0,1,1,0,0,0,0,1,0,0,0,1,No
1.0,0.0,0.0,0.32771654054653043,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5616413510061535,0,1,0,1,0,1,0,0,0,1,0,0,No
1.0,0.0,0.0,0.0497519637871241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0652936626202168,1,0,1,0,0,1,0,0,0,0,1,0,Yes
0.0,1.0,0.0,0.920291677555515,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8338893057583086,1,0,0,1,0,1,0,0,0,0,1,0,No
1.0,0.0,0.0,0.5897975123201569,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8079408631345212,1,0,0,1,0,1,0,0,0,0,1,0,Yes
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.16224838014452536,0,1,1,0,0,1,0,0,0,0,0,1,No
1.0,1.0,0.0,0.15876888789069965,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.626273252177387,0,1,0,1,0,1,0,0,1,0,0,0,Yes
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026379246764809128,1,0,0,0,1,1,0,0,0,0,1,0,No
0.0,0.0,1.0,0.920291677555515,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8597890686295228,0,1,0,1,0,0,0,1,0,0,1,0,No
0.0,1.0,1.0,0.6723882667231738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021550708186991507,1,0,0,0,1,0,0,1,1,0,0,0,No
1.0,0.0,0.0,0.577158862668874,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8525994946073758,1,0,0,1,0,1,0,0,0,0,1,0,Yes
0.0,1.0,1.0,0.9767584652509993,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5655697283283383,1,0,1,0,0,0,1,0,0,1,0,0,No
0.0,1.0,0.0,0.30739525379683674,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.7843517419265644,1,0,0,1,0,1,0,0,0,1,0,0,Yes
0.0,1.0,0.0,0.9285636734320705,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9047616627124364,1,0,0,1,0,1,0,0,0,0,1,0,No
0.0,0.0,0.0,0.5100224772679167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02047671631299386,0,1,0,0,1,0,1,0,1,0,0,0,No
0.0,0.0,0.0,0.2861143725768439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016177115546564924,0,1,0,0,1,1,0,0,0,1,0,0,No
0.0,1.0,0.0,0.9923125145751528,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08222298917284493,1,0,0,0,1,0,0,1,0,1,0,0,No
1.0,0.0,0.0,0.7667314905909031,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5296666930101244,1,0,1,0,0,1,0,0,0,0,1,0,No
0.0,1.0,1.0,0.9845657700648542,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062111079028258576,1,0,0,0,1,0,0,1,0,0,0,1,No
0.0,0.0,1.0,0.4956904250574305,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6735273203215069,1,0,0,1,0,1,0,0,0,0,1,0,No
0.0,1.0,1.0,0.8332309387360852,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051482666403679544,1,0,0,0,1,0,0,1,0,0,0,1,No
0.0,1.0,0.0,0.8602376838401232,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8607474019305359,0,1,0,1,0,0,1,0,0,0,1,0,Yes
0.0,0.0,0.0,0.9448958980460651,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4296087674861746,1,0,1,0,0,0,0,1,0,1,0,0,No
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014025108993338142,1,0,0,0,1,0,0,1,1,0,0,0,No
0.0,1.0,0.0,0.2861143725768439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014563249825158886,0,1,0,0,1,0,1,0,1,0,0,0,No
0.0,0.0,1.0,0.2149224348532317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01940236296085701,1,0,0,0,1,0,1,0,0,0,0,1,No
1.0,0.0,0.0,0.15876888789069965,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6813032497418725,0,1,0,1,0,1,0,0,0,0,1,0,No
0.0,1.0,1.0,0.5240280318728455,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.6135733965864764,1,0,1,0,0,0,0,1,0,1,0,0,No
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9814744686011716,1,0,0,1,0,0,0,1,0,1,0,0,No
0.0,0.0,0.0,0.48100955046764615,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.26448763767307587,0,1,1,0,0,1,0,0,0,0,0,1,No
0.0,1.0,0.0,0.9767584652509993,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4380725137031373,0,1,1,0,0,0,1,0,0,1,0,0,No
0.0,1.0,1.0,0.7567855111107402,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3791463877908508,0,1,1,0,0,1,0,0,1,0,0,0,No
1.0,1.0,1.0,0.9119467666736026,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4817550765008171,1,0,1,0,0,0,1,0,0,0,1,0,No
1.0,0.0,0.0,0.5240280318728455,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8492431022281981,0,1,0,1,0,1,0,0,0,1,0,0,Yes
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7302727832203135,1,0,0,1,0,1,0,0,0,0,1,0,Yes
0.0,0.0,0.0,0.187958695105774,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3379386899850819,1,0,1,0,0,1,0,0,1,0,0,0,Yes
0.0,0.0,0.0,0.12674394252077836,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7249489822311211,0,1,0,1,0,1,0,0,0,0,1,0,Yes
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8995061067419566,0,1,0,1,0,0,0,1,0,0,1,0,No
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7438140462419841,0,1,1,0,0,0,0,1,1,0,0,0,No
1.0,1.0,0.0,0.36590996542709003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5793073167859131,0,1,0,1,0,1,0,0,0,0,1,0,No
0.0,0.0,0.0,0.2149224348532317,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727093282826976,0,1,0,0,1,1,0,0,1,0,0,0,No
0.0,0.0,0.0,0.7958718306578962,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5797976103612854,1,0,0,1,0,0,1,0,0,0,1,0,No
0.0,1.0,1.0,0.8602376838401232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013486874963036022,0,1,0,0,1,0,1,0,0,0,0,1,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011333001968190315,0,1,0,0,1,1,0,0,0,1,0,0,No
0.0,0.0,0.0,0.7667314905909031,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9376859783413539,0,1,0,1,0,0,1,0,0,1,0,0,No
0.0,0.0,0.0,0.09094039579942925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5321299201974511,0,1,0,1,0,1,0,0,0,0,0,1,No
0.0,1.0,0.0,0.9923125145751528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014563249825158886,1,0,0,0,1,0,0,1,0,0,0,1,No
0.0,1.0,0.0,0.24007987746108356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021550708186991507,0,1,0,0,1,1,0,0,0,0,0,1,No
0.0,1.0,0.0,0.09094039579942925,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5866593219548426,1,0,0,1,0,1,0,0,0,0,1,0,Yes
0.0,1.0,1.0,0.9767584652509993,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6335934724031926,0,1,1,0,0,0,0,1,1,0,0,0,No
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5143808230553285,0,1,0,1,0,1,0,0,0,0,1,0,Yes
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9714901610932368,1,0,0,1,0,0,0,1,0,1,0,0,No
0.0,0.0,0.0,0.30739525379683674,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5636057273153273,0,1,0,1,0,1,0,0,0,0,1,0,Yes
0.0,0.0,0.0,0.9923125145751528,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6331056070844503,0,1,1,0,0,0,0,1,1,0,0,0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5286812295185538,1,0,0,1,0,1,0,0,0,0,0,1,Yes
0.0,1.0,0.0,0.6381539641543058,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4256229273655808,1,0,1,0,0,0,0,1,1,0,0,0,No
0.0,0.0,0.0,0.4013792551953058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008638534167614398,1,0,0,0,1,0,1,0,0,0,0,1,No
1.0,1.0,0.0,0.8690614787257132,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7790504434772184,1,0,0,1,0,0,1,0,0,0,1,0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018327646290799027,1,0,0,0,1,1,0,0,0,1,0,0,No
0.0,0.0,0.0,0.15876888789069965,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5296666930101244,0,1,1,0,0,1,0,0,0,0,1,0,Yes
0.0,1.0,1.0,0.8778000968445132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012410126331701021,0,1,0,0,1,0,1,0,0,0,0,1,No
0.0,1.0,1.0,0.8690614787257132,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.18811318928813853,0,1,1,0,0,0,1,0,0,1,0,0,No
0.0,0.0,0.0,0.24007987746108356,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7631336097943462,0,1,0,1,0,1,0,0,0,0,1,0,Yes
0.0,1.0,1.0,0.4956904250574305,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.44155517164865166,1,0,1,0,0,1,0,0,0,0,0,1,Yes
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016177115546564924,1,0,0,0,1,1,0,0,0,0,0,1,No
0.0,0.0,1.0,0.7157269759830088,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4708543566069565,1,0,1,0,0,1,0,0,0,1,0,0,No
0.0,1.0,1.0,0.7765586355295433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016177115546564924,0,1,0,0,1,0,0,1,0,1,0,0,No
0.0,1.0,1.0,0.9285636734320705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156392528613008,0,1,0,0,1,0,0,1,0,0,0,1,No
0.0,1.0,1.0,0.9688892512684961,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9186082616786572,0,1,0,1,0,0,0,1,0,0,1,0,No
