senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,monthly_charges,gender_F,gender_M,internet_service_DSL,internet_service_Fiber optic,internet_service_No,contract_Month-to-month,contract_One year,contract_Two year,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242341183176102,0,1,0,0,1,1,0,0,0,0,0,1
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7162323628293594,0,1,0,1,0,1,0,0,0,0,0,1
1.0,0.0,0.0,0.4659549029553728,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6189482002146219,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6963546048599843,0,1,1,0,0,0,0,1,1,0,0,0
0.0,0.0,0.0,0.683456556708244,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.735594309554179,0,1,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.2637345902089357,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8156344478001702,0,1,0,1,0,1,0,0,0,1,0,0
0.0,1.0,1.0,0.9845657700648542,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6331056070844503,1,0,1,0,0,0,0,1,1,0,0,0
0.0,1.0,0.0,0.4659549029553728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107942982679736,1,0,0,0,1,1,0,0,1,0,0,0
0.0,0.0,0.0,0.36590996542709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019402362960857,0,1,0,0,1,1,0,0,0,0,1,0
0.0,0.0,1.0,0.4956904250574305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247705330705745,1,0,0,0,1,1,0,0,0,0,1,0
0.0,1.0,0.0,0.4504984555118551,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5606590217775459,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.8602376838401232,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4718458696419966,0,1,1,0,0,0,1,0,0,0,1,0
0.0,1.0,1.0,0.7157269759830088,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0848616293667076,1,0,0,0,1,1,0,0,0,0,1,0
0.0,0.0,0.0,0.537727157297909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177901511316507,1,0,0,0,1,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0909403957994292,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5729314079475217,0,1,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019402362960857,0,1,0,0,1,1,0,0,0,0,0,1
1.0,0.0,0.0,0.0497519637871241,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.761685654106505,0,1,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.9448958980460652,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5385314401206668,0,1,0,1,0,0,1,0,1,0,0,0
0.0,0.0,0.0,0.8778000968445132,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.775193605549338,1,0,0,1,0,0,0,1,0,0,1,0
0.0,1.0,1.0,0.8778000968445132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013486874963036,1,0,0,0,1,0,0,1,1,0,0,0
0.0,1.0,0.0,0.1267439425207783,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3771413757330918,1,0,1,0,0,1,0,0,0,0,0,1
0.0,1.0,1.0,0.9448958980460652,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0695329449912972,0,1,0,0,1,0,0,1,0,1,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019402362960857,0,1,0,0,1,1,0,0,0,0,0,1
0.0,1.0,0.0,0.6497444828057255,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7133254494432927,0,1,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.5100224772679167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236976147703091,0,1,0,0,1,0,1,0,0,0,0,1
0.0,1.0,1.0,0.4956904250574305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018327646290799,0,1,0,0,1,0,1,0,0,0,0,1
0.0,1.0,0.0,0.3073952537968367,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6321298126026444,0,1,0,1,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140251089933381,0,1,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5694966087648183,1,0,1,0,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.4346085497692368,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5822487348800158,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.6381539641543058,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7612029660050699,1,0,0,1,0,0,1,0,0,0,1,0
0.0,1.0,1.0,0.9923125145751528,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6803315392718176,0,1,1,0,0,0,0,1,1,0,0,0
0.0,1.0,1.0,0.661153324059002,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9162218384468522,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.4346085497692368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215507081869915,1,0,0,0,1,1,0,0,0,0,0,1
0.0,1.0,0.0,0.6497444828057255,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7983176941318935,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.3277165405465304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1273783388795442,1,0,1,0,0,0,1,0,0,1,0,0
1.0,0.0,0.0,0.9609567291417404,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7481635042006967,1,0,0,1,0,0,0,1,1,0,0,0
0.0,1.0,1.0,0.7567855111107402,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705920305810273,0,1,0,0,1,0,1,0,0,0,1,0
0.0,1.0,1.0,0.7958718306578962,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.623832107422754,1,0,1,0,0,0,0,1,0,0,1,0
0.0,1.0,1.0,0.661153324059002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2374336623293787,1,0,1,0,0,0,1,0,0,0,0,1
1.0,0.0,0.0,0.4013792551953058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5257242452771337,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.9767584652509992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167148859952522,1,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0,0.0,0.7667314905909031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9705389422056496,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.2861143725768439,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7133254494432927,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.7958718306578962,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8918582951854243,1,0,0,1,0,1,0,0,1,0,0,0
0.0,1.0,1.0,0.9845657700648542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6340813164591088,1,0,1,0,0,0,0,1,0,0,1,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5414845975399206,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.4810095504676461,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8194796028860883,1,0,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.6022053266017849,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7669940302345692,1,0,0,1,0,0,1,0,1,0,0,0
0.0,0.0,1.0,0.1267439425207783,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6667191468853931,1,0,0,1,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.0497519637871241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172525644448461,0,1,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2873679398412449,0,1,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.6022053266017849,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7268851739719533,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.7958718306578962,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5262171379439274,1,0,1,0,0,0,1,0,1,0,0,0
0.0,0.0,0.0,0.3073952537968367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215507081869915,0,1,0,0,1,1,0,0,0,0,0,1
0.0,1.0,0.0,0.9285636734320704,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6725549670347277,0,1,0,1,0,0,0,1,0,1,0,0
0.0,1.0,1.0,0.920291677555515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0258430970750924,0,1,0,0,1,0,0,1,0,1,0,0
0.0,0.0,0.0,0.4504984555118551,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.525231327782563,0,1,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0497519637871241,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.536562181796933,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.6143937700981975,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5395159231244799,0,1,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.623832107422754,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,1.0,0.4504984555118551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279871691908671,0,1,0,0,1,0,0,1,0,1,0,0
0.0,1.0,0.0,0.6497444828057255,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3318892223044009,1,0,1,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.3471906800900553,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.335418687855655,0,1,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.931965201527518,1,0,0,1,0,0,0,1,1,0,0,0
0.0,1.0,1.0,0.5100224772679167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145632498251588,0,1,0,0,1,0,0,1,0,1,0,0
0.0,0.0,1.0,0.5100224772679167,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2292428049692043,0,1,1,0,0,0,0,1,0,0,0,1
0.0,1.0,0.0,0.9767584652509992,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.366606608523131,0,1,1,0,0,0,1,0,0,1,0,0
0.0,1.0,1.0,0.661153324059002,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7210756898582503,0,1,0,1,0,1,0,0,1,0,0,0
0.0,1.0,0.0,0.3277165405465304,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6355447211891981,0,1,0,1,0,1,0,0,1,0,0,0
0.0,1.0,1.0,0.8332309387360852,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0514826664036795,1,0,0,0,1,0,0,1,0,0,0,1
0.0,1.0,1.0,0.537727157297909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019939584936256,1,0,0,0,1,0,0,1,0,0,0,1
0.0,0.0,0.0,0.2149224348532317,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4728372744479567,0,1,1,0,0,1,0,0,1,0,0,0
1.0,0.0,0.0,0.2637345902089357,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573912570637653,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.1267439425207783,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6331056070844503,0,1,0,1,0,1,0,0,0,0,0,1
0.0,1.0,1.0,0.5100224772679167,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4076632552508397,1,0,1,0,0,0,1,0,0,0,0,1
1.0,0.0,0.0,0.3073952537968367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6189482002146219,0,1,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.9529594471554486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8645800871456983,1,0,0,1,0,0,1,0,1,0,0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3846575445283428,0,1,1,0,0,0,0,1,0,1,0,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7220441267860958,1,0,1,0,0,0,0,1,0,1,0,0
0.0,0.0,1.0,0.9529594471554486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018327646290799,0,1,0,0,1,0,0,1,0,1,0,0
0.0,0.0,0.0,0.7051197889498053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263792467648091,1,0,0,0,1,0,0,1,0,1,0,0
0.0,1.0,1.0,0.8332309387360852,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6667191468853931,1,0,0,1,0,1,0,0,1,0,0,0
0.0,1.0,1.0,0.5642768936191539,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5449288452430033,0,1,1,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.2861143725768439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018865050156262,0,1,0,0,1,1,0,0,0,1,0,0
0.0,1.0,0.0,0.8332309387360852,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6409089084188172,0,1,1,0,0,0,1,0,0,1,0,0
0.0,1.0,1.0,0.537727157297909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097166065817396,0,1,0,0,1,1,0,0,0,0,0,1
0.0,1.0,0.0,0.8778000968445132,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3871613504223367,0,1,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0497519637871241,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2323156945846145,0,1,1,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.9529594471554486,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8161151516967826,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.3471906800900553,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5748936408999251,1,0,0,1,0,0,1,0,0,0,0,1
0.0,0.0,1.0,0.8332309387360852,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151012977007883,0,1,0,0,1,0,1,0,0,1,0,0
1.0,1.0,0.0,0.9035271062199788,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7191385877951108,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107942982679736,1,0,0,0,1,1,0,0,0,0,1,0
0.0,0.0,0.0,0.4346085497692368,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3821529492958223,0,1,1,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.3073952537968367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2756835887260701,1,0,1,0,0,1,0,0,0,0,0,1
1.0,1.0,0.0,0.9845657700648542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140251089933381,1,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0,0.0,0.2400798774610835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236976147703091,0,1,0,0,1,1,0,0,0,1,0,0
0.0,1.0,1.0,0.3073952537968367,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0721801126663306,1,0,0,0,1,0,0,1,0,0,0,1
0.0,0.0,0.0,0.8690614787257132,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0822229891728449,0,1,0,0,1,0,0,1,1,0,0,0
1.0,0.0,0.0,0.2400798774610835,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.118489388017807,0,1,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.3277165405465304,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5690058302784394,1,0,1,0,0,0,1,0,0,0,0,1
0.0,1.0,0.0,0.5642768936191539,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.8391690868714791,1,0,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.5511379709649509,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6657462258389781,0,1,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.2637345902089357,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5690058302784394,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,1.0,0.3471906800900553,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8607474019305359,1,0,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444368823419437,0,1,0,1,0,1,0,0,0,0,0,1
0.0,1.0,1.0,0.36590996542709,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7210756898582503,1,0,0,1,0,1,0,0,0,1,0,0
0.0,1.0,1.0,0.8053650839901318,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6710962855659143,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.2149224348532317,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773459130416626,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.4182492059464703,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3836558013658453,1,0,1,0,0,1,0,0,0,1,0,0
0.0,1.0,0.0,0.6022053266017849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263792467648091,0,1,0,0,1,0,1,0,0,1,0,0
0.0,1.0,0.0,0.1587688878906996,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6399337916857071,0,1,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.5642768936191539,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6740134666950411,0,1,1,0,0,1,0,0,1,0,0,0
0.0,1.0,1.0,0.1267439425207783,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3951682681294535,1,0,1,0,0,1,0,0,0,0,0,1
1.0,1.0,0.0,0.2149224348532317,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5768555046640058,0,1,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.2637345902089357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172525644448461,0,1,0,0,1,0,1,0,0,1,0,0
0.0,0.0,0.0,0.683456556708244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2302672783179263,1,0,1,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.661153324059002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0631722400625749,1,0,1,0,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.3839512352318975,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7065399604879807,1,0,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.683456556708244,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8314887382736855,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.5240280318728455,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6370079350545844,0,1,1,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3776426767142443,1,0,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.2637345902089357,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7669940302345692,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.7365203006549813,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3911658073196672,0,1,1,0,0,0,1,0,0,1,0,0
1.0,1.0,0.0,0.9448958980460652,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8511611390457641,0,1,0,1,0,0,1,0,1,0,0,0
0.0,1.0,0.0,0.9923125145751528,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6340813164591088,1,0,1,0,0,0,0,1,0,1,0,0
1.0,1.0,0.0,0.9119467666736026,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4703585594478993,0,1,1,0,0,0,1,0,1,0,0,0
0.0,0.0,0.0,0.4182492059464703,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6929575709495254,0,1,0,1,0,0,1,0,0,0,1,0
0.0,0.0,0.0,0.5100224772679167,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7910957635514486,0,1,0,1,0,1,0,0,0,1,0,0
0.0,1.0,0.0,0.6497444828057255,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.829087752397284,0,1,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.9609567291417404,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8693694906164171,0,1,0,1,0,0,0,1,0,0,1,0
1.0,0.0,0.0,0.7051197889498053,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.818518416042794,1,0,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.7567855111107402,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6774159274461425,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.0909403957994292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5247383854413801,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.2861143725768439,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.917653738256518,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.968889251268496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7065399604879807,1,0,1,0,0,0,0,1,0,0,1,0
0.0,1.0,0.0,0.6143937700981975,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.321795527110873,1,0,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.8864558080665539,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.865538096781362,0,1,0,1,0,0,1,0,0,0,1,0
0.0,0.0,0.0,0.5100224772679167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013486874963036,1,0,0,0,1,1,0,0,0,0,0,1
0.0,1.0,0.0,0.537727157297909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0290586807576306,0,1,0,0,1,0,1,0,1,0,0,0
0.0,0.0,0.0,0.2861143725768439,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6257850662315114,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.187958695105774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204767163129938,0,1,0,0,1,1,0,0,1,0,0,0
1.0,0.0,0.0,0.9923125145751528,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8775077930312946,1,0,0,1,0,0,1,0,0,0,1,0
0.0,1.0,0.0,0.9845657700648542,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2195013929717904,0,1,1,0,0,0,0,1,0,1,0,0
0.0,0.0,0.0,0.8332309387360852,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3676105361503068,0,1,1,0,0,0,1,0,0,0,1,0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263792467648091,0,1,0,0,1,0,0,1,1,0,0,0
0.0,1.0,1.0,0.9767584652509992,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.756375086708675,1,0,0,1,0,0,0,1,1,0,0,0
0.0,1.0,0.0,0.8053650839901318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080993545526574,1,0,0,0,1,0,1,0,0,1,0,0
0.0,1.0,0.0,0.4659549029553728,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6506554614726018,1,0,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.8864558080665539,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8736785796181066,1,0,0,1,0,0,1,0,0,1,0,0
0.0,1.0,0.0,0.0909403957994292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1782996424211759,0,1,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158611528903848,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.9609567291417404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129485474907393,0,1,0,0,1,0,1,0,0,0,0,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5753841414115243,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.8240415532150858,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6589334902520343,0,1,1,0,0,0,0,1,0,1,0,0
0.0,1.0,0.0,0.7157269759830088,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8760719577114244,1,0,0,1,0,0,1,0,1,0,0,0
0.0,1.0,1.0,0.537727157297909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177901511316507,0,1,0,0,1,0,1,0,0,0,1,0
1.0,0.0,0.0,0.1587688878906996,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7380124371475356,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.683456556708244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532622491804692,0,1,0,1,0,1,0,0,0,0,0,1
1.0,0.0,0.0,0.0497519637871241,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6813032497418725,1,0,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.8053650839901318,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7843517419265644,0,1,0,1,0,1,0,0,0,0,1,0
